組織,案件名,URL,階層,分類
県|岩手県,「地域農業の将来ビジョン確立に向けた情報発信業務」契約の締結について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1061402.html,L1,プロモーション
県|岩手県,岩手県産木材を活用した庁内保育施設備品製作業務に関する委託契約の締結について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1060528.html,L1,工芸・地域産品
県|岩手県,岩手県政150周年記念事業PR業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1060339.html,L1,プロモーション
県|岩手県,令和4年度「もりおか広域食の商談会・工芸展示商談会、工房見学会」開催事業企画運営業務に係る企画提案審査の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1059246.html,L1,展示会・出展/工芸・地域産品
県|岩手県,令和5年度「いわての森林づくり県民税情報発信業務」の企画提案選考結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1059072.html,L1,プロモーション
県|岩手県,SNSを活用した協働事例の情報発信業務 企画提案における審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1059014.html,L1,プロモーション
県|岩手県,岩手県産木材を活用したベンチの製作業務委託の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1059426.html,L1,工芸・地域産品
県|岩手県,【2次公募】県産サーモン加工品開発業務委託,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1058999.html,L1,工芸・地域産品
県|岩手県,女性活躍推進で働きやすい県内企業等のPR媒体作成業務に係る企画提案の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1058823.html,L1,プロモーション
県|岩手県,「令和5年度県外向け広報（復興情報発信）に係る企画、媒体制作・媒体制作監理等業務」企画提案選考委員会による審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1058511.html,L1,プロモーション
県|岩手県,令和5年度「いわて県産サーモンPRキャンペーン等企画運営業務委託」の企画提案選考委員会の結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1064584.html,L1,工芸・地域産品/プロモーション
県|岩手県,「三陸沿岸道路及び宮古盛岡横断道路を活用した旅行商品の造成・催行支援業務」の企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1058131.html,L1,観光・誘客
県|岩手県,「海外ECサイト参入支援業務」の企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1057691.html,L1,海外展開
県|岩手県,南いわて連携型教育旅行推進業務企画提案選考委員会の開催結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1057565.html,L1,観光・誘客
県|岩手県,令和4年度食の聖地いわて三陸の魅力再発見事業委託業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1057475.html,L1,プロモーション
県|岩手県,Facebookを活用した情報発信等による関係人口創出・拡大業務企画提案選考委員会の開催結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1056919.html,L1,プロモーション
県|岩手県,県民運動の推進のためのキャッチフレーズの公募及びメディアタイアップ広報に係る企画運営事業に関する企画提案審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1056844.html,L1,プロモーション
県|岩手県,令和4年度いわて三陸「食」の魅力発見・発信事業委託業務に係る企画提案選考委員会の審査結果について,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1056821.html,L1,プロモーション
県|岩手県,県産サーモン加工品開発業務委託,https://www.pref.iwate.jp/kensei/nyuusatsu/compe/kekka/1056805.html,L1,工芸・地域産品
